,country,brand_name,months_postgx,volume
7949,COUNTRY_1033,BRAND_3CB9,-19,278035.8089793326
7950,COUNTRY_1033,BRAND_3CB9,-18,293097.69086028653
7951,COUNTRY_1033,BRAND_3CB9,-17,289730.5964087201
7952,COUNTRY_1033,BRAND_3CB9,-16,270355.3632959344
7953,COUNTRY_1033,BRAND_3CB9,-15,304225.90927764715
7954,COUNTRY_1033,BRAND_3CB9,-14,295160.4787315052
7955,COUNTRY_1033,BRAND_3CB9,-13,297523.2504659844
7956,COUNTRY_1033,BRAND_3CB9,-12,303543.9558362518
7957,COUNTRY_1033,BRAND_3CB9,-11,274522.4512675102
7958,COUNTRY_1033,BRAND_3CB9,-10,259657.83659141386
7959,COUNTRY_1033,BRAND_3CB9,-9,296994.1293569498
7960,COUNTRY_1033,BRAND_3CB9,-8,277965.1865460683
7961,COUNTRY_1033,BRAND_3CB9,-7,264945.4942458856
7962,COUNTRY_1033,BRAND_3CB9,-6,276926.5001756061
7963,COUNTRY_1033,BRAND_3CB9,-5,280329.4974892678
7964,COUNTRY_1033,BRAND_3CB9,-4,255772.79850015647
7965,COUNTRY_1033,BRAND_3CB9,-3,276742.2928639613
7966,COUNTRY_1033,BRAND_3CB9,-2,283083.8888247611
7967,COUNTRY_1033,BRAND_3CB9,-1,279380.86965958675
7968,COUNTRY_D8B0,BRAND_0F85,-24,344775.9201129526
7969,COUNTRY_D8B0,BRAND_0F85,-23,334809.40960402624
7970,COUNTRY_D8B0,BRAND_0F85,-22,303352.66600019037
7971,COUNTRY_D8B0,BRAND_0F85,-21,321950.3271199149
7972,COUNTRY_D8B0,BRAND_0F85,-20,349592.5717143164
7973,COUNTRY_D8B0,BRAND_0F85,-19,326235.3529585614
7974,COUNTRY_D8B0,BRAND_0F85,-18,357979.06632523506
7975,COUNTRY_D8B0,BRAND_0F85,-17,325606.1244219499
7976,COUNTRY_D8B0,BRAND_0F85,-16,317315.47497110604
7977,COUNTRY_D8B0,BRAND_0F85,-15,382525.2823081113
7978,COUNTRY_D8B0,BRAND_0F85,-14,336859.6687413379
7979,COUNTRY_D8B0,BRAND_0F85,-13,345583.81574046303
7980,COUNTRY_D8B0,BRAND_0F85,-12,338718.6655953662
7981,COUNTRY_D8B0,BRAND_0F85,-11,332921.95609337644
7982,COUNTRY_D8B0,BRAND_0F85,-10,301514.3216647919
7983,COUNTRY_D8B0,BRAND_0F85,-9,321919.06112867966
7984,COUNTRY_D8B0,BRAND_0F85,-8,331942.12477598945
7985,COUNTRY_D8B0,BRAND_0F85,-7,310875.7362851487
7986,COUNTRY_D8B0,BRAND_0F85,-6,338228.1507664062
7987,COUNTRY_D8B0,BRAND_0F85,-5,315040.9462101469
7988,COUNTRY_D8B0,BRAND_0F85,-4,300199.95183867187
7989,COUNTRY_D8B0,BRAND_0F85,-3,347968.13971478166
7990,COUNTRY_D8B0,BRAND_0F85,-2,323076.9425003645
7991,COUNTRY_D8B0,BRAND_0F85,-1,324510.79648609634
7992,COUNTRY_D8B0,BRAND_36FD,-24,305539.45082579966
7993,COUNTRY_D8B0,BRAND_36FD,-23,279208.4533170416
7994,COUNTRY_D8B0,BRAND_36FD,-22,264073.8461482406
7995,COUNTRY_D8B0,BRAND_36FD,-21,265214.396370497
7996,COUNTRY_D8B0,BRAND_36FD,-20,277777.2950019363
7997,COUNTRY_D8B0,BRAND_36FD,-19,252732.20005862357
7998,COUNTRY_D8B0,BRAND_36FD,-18,281540.963225506
7999,COUNTRY_D8B0,BRAND_36FD,-17,288534.155951941
8000,COUNTRY_D8B0,BRAND_36FD,-16,276148.6045755889
8001,COUNTRY_D8B0,BRAND_36FD,-15,306090.3626667921
8002,COUNTRY_D8B0,BRAND_36FD,-14,263566.95499155956
8003,COUNTRY_D8B0,BRAND_36FD,-13,270524.5783501794
8004,COUNTRY_D8B0,BRAND_36FD,-12,300171.5289065162
8005,COUNTRY_D8B0,BRAND_36FD,-11,277634.44446215424
8006,COUNTRY_D8B0,BRAND_36FD,-10,262473.53498040274
8007,COUNTRY_D8B0,BRAND_36FD,-9,265188.6402513267
8008,COUNTRY_D8B0,BRAND_36FD,-8,263752.70236811385
8009,COUNTRY_D8B0,BRAND_36FD,-7,240833.21462150026
8010,COUNTRY_D8B0,BRAND_36FD,-6,266007.396282331
8011,COUNTRY_D8B0,BRAND_36FD,-5,279171.8788042483
8012,COUNTRY_D8B0,BRAND_36FD,-4,261253.56099149238
8013,COUNTRY_D8B0,BRAND_36FD,-3,278438.31246687775
8014,COUNTRY_D8B0,BRAND_36FD,-2,252783.0246968201
8015,COUNTRY_D8B0,BRAND_36FD,-1,254028.52330160016
8016,COUNTRY_E319,BRAND_FD0D,-24,41446788.830240324
8017,COUNTRY_E319,BRAND_FD0D,-23,39576766.391984604
8018,COUNTRY_E319,BRAND_FD0D,-22,44403396.63796613
8019,COUNTRY_E319,BRAND_FD0D,-21,40748264.36114072
8020,COUNTRY_E319,BRAND_FD0D,-20,41945566.43842677
8021,COUNTRY_E319,BRAND_FD0D,-19,41744434.973487474
8022,COUNTRY_E319,BRAND_FD0D,-18,42729806.749819234
8023,COUNTRY_E319,BRAND_FD0D,-17,39768894.99576106
8024,COUNTRY_E319,BRAND_FD0D,-16,42894557.681839526
8025,COUNTRY_E319,BRAND_FD0D,-15,45982058.03033079
8026,COUNTRY_E319,BRAND_FD0D,-14,41553954.732599355
8027,COUNTRY_E319,BRAND_FD0D,-13,46497939.604337804
8028,COUNTRY_E319,BRAND_FD0D,-12,40718623.85630849
8029,COUNTRY_E319,BRAND_FD0D,-11,39353656.45384086
8030,COUNTRY_E319,BRAND_FD0D,-10,44134308.075936474
8031,COUNTRY_E319,BRAND_FD0D,-9,40744307.120631725
8032,COUNTRY_E319,BRAND_FD0D,-8,39827792.6222127
8033,COUNTRY_E319,BRAND_FD0D,-7,39779048.59329835
8034,COUNTRY_E319,BRAND_FD0D,-6,40372258.82495252
8035,COUNTRY_E319,BRAND_FD0D,-5,38478484.79950734
8036,COUNTRY_E319,BRAND_FD0D,-4,40580889.259819046
8037,COUNTRY_E319,BRAND_FD0D,-3,41828061.91665953
8038,COUNTRY_E319,BRAND_FD0D,-2,39853760.74841252
8039,COUNTRY_E319,BRAND_FD0D,-1,43662586.98670692
8040,COUNTRY_907E,BRAND_37DB,-24,2869111.3308582567
8041,COUNTRY_907E,BRAND_37DB,-23,2563663.971690943
8042,COUNTRY_907E,BRAND_37DB,-22,2425880.030228556
8043,COUNTRY_907E,BRAND_37DB,-21,2758151.1198347765
8044,COUNTRY_907E,BRAND_37DB,-20,2718430.5834266976
8045,COUNTRY_907E,BRAND_37DB,-19,2581836.5702697868
8046,COUNTRY_907E,BRAND_37DB,-18,2721700.99133154
8047,COUNTRY_907E,BRAND_37DB,-17,2690434.2001131014
8048,COUNTRY_907E,BRAND_37DB,-16,2510516.060821156
8049,COUNTRY_907E,BRAND_37DB,-15,2825037.469382204
8050,COUNTRY_907E,BRAND_37DB,-14,2740856.0101838685
8051,COUNTRY_907E,BRAND_37DB,-13,2762796.6749265636
8052,COUNTRY_907E,BRAND_37DB,-12,2818704.8594184755
8053,COUNTRY_907E,BRAND_37DB,-11,2549211.580495554
8054,COUNTRY_907E,BRAND_37DB,-10,2411178.97989421
8055,COUNTRY_907E,BRAND_37DB,-9,2757883.2638288266
8056,COUNTRY_907E,BRAND_37DB,-8,2581180.771358299
8057,COUNTRY_907E,BRAND_37DB,-7,2460280.0937165557
8058,COUNTRY_907E,BRAND_37DB,-6,2571535.5444857436
8059,COUNTRY_907E,BRAND_37DB,-5,2603135.7291712877
8060,COUNTRY_907E,BRAND_37DB,-4,2375102.571399486
8061,COUNTRY_907E,BRAND_37DB,-3,2569824.998008074
8062,COUNTRY_907E,BRAND_37DB,-2,2628712.967962639
8063,COUNTRY_907E,BRAND_37DB,-1,2594326.784628363
8064,COUNTRY_907E,BRAND_76DA,-24,145327.14521001905
8065,COUNTRY_907E,BRAND_76DA,-23,138770.1831364673
8066,COUNTRY_907E,BRAND_76DA,-22,155694.0610635564
8067,COUNTRY_907E,BRAND_76DA,-21,142877.87061435886
8068,COUNTRY_907E,BRAND_76DA,-20,147076.0364495623
8069,COUNTRY_907E,BRAND_76DA,-19,146370.7981805312
8070,COUNTRY_907E,BRAND_76DA,-18,149825.86119666323
8071,COUNTRY_907E,BRAND_76DA,-17,139443.8541804259
8072,COUNTRY_907E,BRAND_76DA,-16,150403.53641100315
8073,COUNTRY_907E,BRAND_76DA,-15,161229.40794761316
8074,COUNTRY_907E,BRAND_76DA,-14,145702.9068816282
8075,COUNTRY_907E,BRAND_76DA,-13,163038.27175908868
8076,COUNTRY_907E,BRAND_76DA,-12,142773.9404892171
8077,COUNTRY_907E,BRAND_76DA,-11,137987.88054334657
8078,COUNTRY_907E,BRAND_76DA,-10,154750.5411038169
8079,COUNTRY_907E,BRAND_76DA,-9,142863.99512527243
8080,COUNTRY_907E,BRAND_76DA,-8,139650.37015315762
8081,COUNTRY_907E,BRAND_76DA,-7,139479.4562954597
8082,COUNTRY_907E,BRAND_76DA,-6,141559.4618135901
8083,COUNTRY_907E,BRAND_76DA,-5,134919.21824929182
8084,COUNTRY_907E,BRAND_76DA,-4,142290.99413150406
8085,COUNTRY_907E,BRAND_76DA,-3,146664.0239106019
8086,COUNTRY_907E,BRAND_76DA,-2,139741.42361600924
8087,COUNTRY_907E,BRAND_76DA,-1,153096.5196182471
8088,COUNTRY_6F78,BRAND_7D7B,-24,66350.12016443304
8089,COUNTRY_6F78,BRAND_7D7B,-23,75120.55688328667
8090,COUNTRY_6F78,BRAND_7D7B,-22,68026.61612603434
8091,COUNTRY_6F78,BRAND_7D7B,-21,65200.14312551032
8092,COUNTRY_6F78,BRAND_7D7B,-20,70327.87912547053
8093,COUNTRY_6F78,BRAND_7D7B,-19,67961.15049623928
8094,COUNTRY_6F78,BRAND_7D7B,-18,65497.34499033881
8095,COUNTRY_6F78,BRAND_7D7B,-17,70461.89709140305
8096,COUNTRY_6F78,BRAND_7D7B,-16,72399.90639228621
8097,COUNTRY_6F78,BRAND_7D7B,-15,72291.32168387652
8098,COUNTRY_6F78,BRAND_7D7B,-14,72521.83172252892
8099,COUNTRY_6F78,BRAND_7D7B,-13,69654.44158421374
8100,COUNTRY_6F78,BRAND_7D7B,-12,65184.43676932615
8101,COUNTRY_6F78,BRAND_7D7B,-11,74697.07249263284
8102,COUNTRY_6F78,BRAND_7D7B,-10,67614.36873734152
8103,COUNTRY_6F78,BRAND_7D7B,-9,65193.811257107845
8104,COUNTRY_6F78,BRAND_7D7B,-8,66777.12147435082
8105,COUNTRY_6F78,BRAND_7D7B,-7,64761.4444838779
8106,COUNTRY_6F78,BRAND_7D7B,-6,61883.63499463655
8107,COUNTRY_6F78,BRAND_7D7B,-5,68175.56878221032
8108,COUNTRY_6F78,BRAND_7D7B,-4,68494.7634970142
8109,COUNTRY_6F78,BRAND_7D7B,-3,65760.55985653728
8110,COUNTRY_6F78,BRAND_7D7B,-2,69554.57667279166
8111,COUNTRY_6F78,BRAND_7D7B,-1,65407.05116313369
8112,COUNTRY_0309,BRAND_83AC,-24,135182.3733305942
8113,COUNTRY_0309,BRAND_83AC,-23,136098.85496599873
8114,COUNTRY_0309,BRAND_83AC,-22,126476.43775695389
8115,COUNTRY_0309,BRAND_83AC,-21,132219.73254630098
8116,COUNTRY_0309,BRAND_83AC,-20,127423.31360708844
8117,COUNTRY_0309,BRAND_83AC,-19,121079.54671604499
8118,COUNTRY_0309,BRAND_83AC,-18,144497.21747874413
8119,COUNTRY_0309,BRAND_83AC,-17,134413.22084760596
8120,COUNTRY_0309,BRAND_83AC,-16,130927.0202639433
8121,COUNTRY_0309,BRAND_83AC,-15,139418.736177822
8122,COUNTRY_0309,BRAND_83AC,-14,130469.64305205102
8123,COUNTRY_0309,BRAND_83AC,-13,128223.3695895847
8124,COUNTRY_0309,BRAND_83AC,-12,132807.3987636744
8125,COUNTRY_0309,BRAND_83AC,-11,135331.6117098883
8126,COUNTRY_0309,BRAND_83AC,-10,125709.97921225884
8127,COUNTRY_0309,BRAND_83AC,-9,132206.89211518265
8128,COUNTRY_0309,BRAND_83AC,-8,120989.8861904278
8129,COUNTRY_0309,BRAND_83AC,-7,115378.95232097573
8130,COUNTRY_0309,BRAND_83AC,-6,136524.8173878533
8131,COUNTRY_0309,BRAND_83AC,-5,130051.81752695721
8132,COUNTRY_0309,BRAND_83AC,-4,123865.01219707467
8133,COUNTRY_0309,BRAND_83AC,-3,126823.7173147338
8134,COUNTRY_0309,BRAND_83AC,-2,125131.43388126208
8135,COUNTRY_0309,BRAND_83AC,-1,120404.56149398116
8136,COUNTRY_0309,BRAND_5E92,-24,227873.9976617027
8137,COUNTRY_0309,BRAND_5E92,-23,240826.4439031549
8138,COUNTRY_0309,BRAND_5E92,-22,240268.7990527667
8139,COUNTRY_0309,BRAND_5E92,-21,226269.17021267753
8140,COUNTRY_0309,BRAND_5E92,-20,254050.05956607318
8141,COUNTRY_0309,BRAND_5E92,-19,225894.4044794242
8142,COUNTRY_0309,BRAND_5E92,-18,227366.51497655938
8143,COUNTRY_0309,BRAND_5E92,-17,262038.33105319523
8144,COUNTRY_0309,BRAND_5E92,-16,244385.4593011431
8145,COUNTRY_0309,BRAND_5E92,-15,248350.5904002623
8146,COUNTRY_0309,BRAND_5E92,-14,239349.68004620468
8147,COUNTRY_0309,BRAND_5E92,-13,249838.82618139774
8148,COUNTRY_0309,BRAND_5E92,-12,223870.55449396503
8149,COUNTRY_0309,BRAND_5E92,-11,239468.8096671879
8150,COUNTRY_0309,BRAND_5E92,-10,238812.74860318415
8151,COUNTRY_0309,BRAND_5E92,-9,226247.19623316353
8152,COUNTRY_0309,BRAND_5E92,-8,241223.42233502204
8153,COUNTRY_0309,BRAND_5E92,-7,215258.97999214154
8154,COUNTRY_0309,BRAND_5E92,-6,214821.93552864512
8155,COUNTRY_0309,BRAND_5E92,-5,253535.78316403824
8156,COUNTRY_0309,BRAND_5E92,-4,231203.6723672404
8157,COUNTRY_0309,BRAND_5E92,-3,225914.72233471906
8158,COUNTRY_0309,BRAND_5E92,-2,229556.60767198002
8159,COUNTRY_0309,BRAND_5E92,-1,234604.1474875236
8160,COUNTRY_0309,BRAND_1DF6,-24,1107035.1497233221
8161,COUNTRY_0309,BRAND_1DF6,-23,1169959.4561879693
8162,COUNTRY_0309,BRAND_1DF6,-22,1167250.3605615415
8163,COUNTRY_0309,BRAND_1DF6,-21,1099238.7341009078
8164,COUNTRY_0309,BRAND_1DF6,-20,1234201.1313922426
8165,COUNTRY_0309,BRAND_1DF6,-19,1097418.0839000053
8166,COUNTRY_0309,BRAND_1DF6,-18,1104569.7470179037
8167,COUNTRY_0309,BRAND_1DF6,-17,1273008.9699895417
8168,COUNTRY_0309,BRAND_1DF6,-16,1187249.5164160286
8169,COUNTRY_0309,BRAND_1DF6,-15,1206512.528190203
8170,COUNTRY_0309,BRAND_1DF6,-14,1162785.186572917
8171,COUNTRY_0309,BRAND_1DF6,-13,1213742.5295843913
8172,COUNTRY_0309,BRAND_1DF6,-12,1087586.0140076056
8173,COUNTRY_0309,BRAND_1DF6,-11,1163363.9304364333
8174,COUNTRY_0309,BRAND_1DF6,-10,1160176.7187946064
8175,COUNTRY_0309,BRAND_1DF6,-9,1099131.982264582
8176,COUNTRY_0309,BRAND_1DF6,-8,1171888.0179469613
8177,COUNTRY_0309,BRAND_1DF6,-7,1045750.1057170393
8178,COUNTRY_0309,BRAND_1DF6,-6,1043626.8990850972
8179,COUNTRY_0309,BRAND_1DF6,-5,1231702.7241164322
8180,COUNTRY_0309,BRAND_1DF6,-4,1123211.049448604
8181,COUNTRY_0309,BRAND_1DF6,-3,1097516.7901157592
8182,COUNTRY_0309,BRAND_1DF6,-2,1115209.440970971
8183,COUNTRY_0309,BRAND_1DF6,-1,1139730.9048184182
8184,COUNTRY_6B71,BRAND_53D2,-24,783126.5743444472
8185,COUNTRY_6B71,BRAND_53D2,-23,747792.9741464504
8186,COUNTRY_6B71,BRAND_53D2,-22,838990.9298106285
8187,COUNTRY_6B71,BRAND_53D2,-21,769928.1314729773
8188,COUNTRY_6B71,BRAND_53D2,-20,792550.8508851117
8189,COUNTRY_6B71,BRAND_53D2,-19,788750.5228120267
8190,COUNTRY_6B71,BRAND_53D2,-18,807368.8728804716
8191,COUNTRY_6B71,BRAND_53D2,-17,751423.1954387501
8192,COUNTRY_6B71,BRAND_53D2,-16,810481.800001112
8193,COUNTRY_6B71,BRAND_53D2,-15,868819.3368632495
8194,COUNTRY_6B71,BRAND_53D2,-14,785151.4469188858
8195,COUNTRY_6B71,BRAND_53D2,-13,878566.788504781
8196,COUNTRY_6B71,BRAND_53D2,-12,769368.0816436365
8197,COUNTRY_6B71,BRAND_53D2,-11,743577.3683904435
8198,COUNTRY_6B71,BRAND_53D2,-10,833906.5696050498
8199,COUNTRY_6B71,BRAND_53D2,-9,769853.3604161324
8200,COUNTRY_6B71,BRAND_53D2,-8,752536.0511687576
8201,COUNTRY_6B71,BRAND_53D2,-7,751615.0450917901
8202,COUNTRY_6B71,BRAND_53D2,-6,762823.6021282391
8203,COUNTRY_6B71,BRAND_53D2,-5,727041.2217077974
8204,COUNTRY_6B71,BRAND_53D2,-4,766765.6213382245
8205,COUNTRY_6B71,BRAND_53D2,-3,790330.6327162589
8206,COUNTRY_6B71,BRAND_53D2,-2,753026.7123342415
8207,COUNTRY_6B71,BRAND_53D2,-1,824993.5191352654
8208,COUNTRY_FA79,BRAND_6B3E,-24,412234.38486449263
8209,COUNTRY_FA79,BRAND_6B3E,-23,393634.9331029916
8210,COUNTRY_FA79,BRAND_6B3E,-22,441641.13591330015
8211,COUNTRY_FA79,BRAND_6B3E,-21,405286.78257830534
8212,COUNTRY_FA79,BRAND_6B3E,-20,417195.2825913849
8213,COUNTRY_FA79,BRAND_6B3E,-19,415194.80660600093
8214,COUNTRY_FA79,BRAND_6B3E,-18,424995.42420614057
8215,COUNTRY_FA79,BRAND_6B3E,-17,395545.8656270294
8216,COUNTRY_FA79,BRAND_6B3E,-16,426634.05535306514
8217,COUNTRY_FA79,BRAND_6B3E,-15,457342.67821266357
8218,COUNTRY_FA79,BRAND_6B3E,-14,413300.2688831156
8219,COUNTRY_FA79,BRAND_6B3E,-13,462473.6938914595
8220,COUNTRY_FA79,BRAND_6B3E,-12,404991.9748110104
8221,COUNTRY_FA79,BRAND_6B3E,-11,391415.8567715398
8222,COUNTRY_FA79,BRAND_6B3E,-10,438964.75106002047
8223,COUNTRY_FA79,BRAND_6B3E,-9,405247.4234227947
8224,COUNTRY_FA79,BRAND_6B3E,-8,396131.667989421
8225,COUNTRY_FA79,BRAND_6B3E,-7,395646.85444071336
8226,COUNTRY_FA79,BRAND_6B3E,-6,401546.9895740499
8227,COUNTRY_FA79,BRAND_6B3E,-5,382711.30187700567
8228,COUNTRY_FA79,BRAND_6B3E,-4,403622.0511507977
8229,COUNTRY_FA79,BRAND_6B3E,-3,416026.5695109116
8230,COUNTRY_FA79,BRAND_6B3E,-2,396389.9498692045
8231,COUNTRY_FA79,BRAND_6B3E,-1,434272.960488677
8232,COUNTRY_06E4,BRAND_8787,-24,68359.39478759016
8233,COUNTRY_06E4,BRAND_8787,-23,77395.42583980046
8234,COUNTRY_06E4,BRAND_8787,-22,70086.65992313012
8235,COUNTRY_06E4,BRAND_8787,-21,67174.59309912972
8236,COUNTRY_06E4,BRAND_8787,-20,72457.61185959478
8237,COUNTRY_06E4,BRAND_8787,-19,70019.2118036529
8238,COUNTRY_06E4,BRAND_8787,-18,67480.79510086025
8239,COUNTRY_06E4,BRAND_8787,-17,72595.6882793376
8240,COUNTRY_06E4,BRAND_8787,-16,74592.386138705
8241,COUNTRY_06E4,BRAND_8787,-15,74480.51316949744
8242,COUNTRY_06E4,BRAND_8787,-14,74718.00372257695
8243,COUNTRY_06E4,BRAND_8787,-13,71763.78067084232
8244,COUNTRY_06E4,BRAND_8787,-12,67158.411108797
8245,COUNTRY_06E4,BRAND_8787,-11,76959.11711005961
8246,COUNTRY_06E4,BRAND_8787,-10,69661.92848445338
8247,COUNTRY_06E4,BRAND_8787,-9,67168.06948333516
8248,COUNTRY_06E4,BRAND_8787,-8,68799.32693913949
8249,COUNTRY_06E4,BRAND_8787,-7,66722.60938663893
8250,COUNTRY_06E4,BRAND_8787,-6,63757.651455726584
8251,COUNTRY_06E4,BRAND_8787,-5,70240.12329897571
8252,COUNTRY_06E4,BRAND_8787,-4,70568.98415814695
8253,COUNTRY_06E4,BRAND_8787,-3,67751.98087878848
8254,COUNTRY_06E4,BRAND_8787,-2,71660.8915594375
8255,COUNTRY_06E4,BRAND_8787,-1,67387.7669139406
8256,COUNTRY_06E4,BRAND_127A,-24,19674.590688662724
8257,COUNTRY_06E4,BRAND_127A,-23,18777.757826918325
8258,COUNTRY_06E4,BRAND_127A,-22,18609.8376658101
8259,COUNTRY_06E4,BRAND_127A,-21,18148.25892625135
8260,COUNTRY_06E4,BRAND_127A,-20,17896.382292537102
8261,COUNTRY_06E4,BRAND_127A,-19,18821.191893351235
8262,COUNTRY_06E4,BRAND_127A,-18,19973.452441466332
8263,COUNTRY_06E4,BRAND_127A,-17,19066.489026192445
8264,COUNTRY_06E4,BRAND_127A,-16,20256.99366588977
8265,COUNTRY_06E4,BRAND_127A,-15,19272.608468409784
8266,COUNTRY_06E4,BRAND_127A,-14,17734.441717653015
8267,COUNTRY_06E4,BRAND_127A,-13,21582.460613650597
8268,COUNTRY_06E4,BRAND_127A,-12,19328.93428872763
8269,COUNTRY_06E4,BRAND_127A,-11,18671.900154117353
8270,COUNTRY_06E4,BRAND_127A,-10,18497.060382172825
8271,COUNTRY_06E4,BRAND_127A,-9,18146.496470193026
8272,COUNTRY_06E4,BRAND_127A,-8,16992.818625570595
8273,COUNTRY_06E4,BRAND_127A,-7,17935.063856653298
8274,COUNTRY_06E4,BRAND_127A,-6,18871.449532080387
8275,COUNTRY_06E4,BRAND_127A,-5,18447.824820189784
8276,COUNTRY_06E4,BRAND_127A,-4,19164.361660741964
8277,COUNTRY_06E4,BRAND_127A,-3,17531.5306631216
8278,COUNTRY_06E4,BRAND_127A,-2,17008.831091292763
8279,COUNTRY_06E4,BRAND_127A,-1,20266.40474716397
8280,COUNTRY_1007,BRAND_6F65,-24,283413.8708679295
8281,COUNTRY_1007,BRAND_6F65,-23,259126.87788977765
8282,COUNTRY_1007,BRAND_6F65,-22,271381.76594583865
8283,COUNTRY_1007,BRAND_6F65,-21,274376.3799710037
8284,COUNTRY_1007,BRAND_6F65,-20,277512.14613356773
8285,COUNTRY_1007,BRAND_6F65,-19,287481.2105523401
8286,COUNTRY_1007,BRAND_6F65,-18,270766.4039439442
8287,COUNTRY_1007,BRAND_6F65,-17,263187.60422390717
8288,COUNTRY_1007,BRAND_6F65,-16,304110.75832326186
8289,COUNTRY_1007,BRAND_6F65,-15,295899.9284505243
8290,COUNTRY_1007,BRAND_6F65,-14,272151.3491455963
8291,COUNTRY_1007,BRAND_6F65,-13,292561.3106652046
8292,COUNTRY_1007,BRAND_6F65,-12,278434.6659713143
8293,COUNTRY_1007,BRAND_6F65,-11,257666.0768449228
8294,COUNTRY_1007,BRAND_6F65,-10,269737.16812926135
8295,COUNTRY_1007,BRAND_6F65,-9,274349.73409190826
8296,COUNTRY_1007,BRAND_6F65,-8,263500.94050052954
8297,COUNTRY_1007,BRAND_6F65,-7,273946.1931029795
8298,COUNTRY_1007,BRAND_6F65,-6,255827.30586940522
8299,COUNTRY_1007,BRAND_6F65,-5,254647.76503415094
8300,COUNTRY_1007,BRAND_6F65,-4,287707.4778990153
8301,COUNTRY_1007,BRAND_6F65,-3,269168.4769785545
8302,COUNTRY_1007,BRAND_6F65,-2,261016.18548708956
8303,COUNTRY_1007,BRAND_6F65,-1,274721.49915805674
8304,COUNTRY_53A5,BRAND_37DB,-24,4242046.346603217
8305,COUNTRY_53A5,BRAND_37DB,-23,4119420.614855709
8306,COUNTRY_53A5,BRAND_37DB,-22,3732383.82807266
8307,COUNTRY_53A5,BRAND_37DB,-21,3961205.319963527
8308,COUNTRY_53A5,BRAND_37DB,-20,4301309.3581317905
8309,COUNTRY_53A5,BRAND_37DB,-19,4013927.3261812925
8310,COUNTRY_53A5,BRAND_37DB,-18,4404494.9251905335
8311,COUNTRY_53A5,BRAND_37DB,-17,4006185.4380179984
8312,COUNTRY_53A5,BRAND_37DB,-16,3904179.1285216785
8313,COUNTRY_53A5,BRAND_37DB,-15,4706506.114948163
8314,COUNTRY_53A5,BRAND_37DB,-14,4144646.547920215
8315,COUNTRY_53A5,BRAND_37DB,-13,4251986.514971116
8316,COUNTRY_53A5,BRAND_37DB,-12,4167519.2323304084
8317,COUNTRY_53A5,BRAND_37DB,-11,4096197.8060626457
8318,COUNTRY_53A5,BRAND_37DB,-10,3709765.24766478
8319,COUNTRY_53A5,BRAND_37DB,-9,3960820.630151522
8320,COUNTRY_53A5,BRAND_37DB,-8,4084142.1791532985
8321,COUNTRY_53A5,BRAND_37DB,-7,3824946.0139906667
8322,COUNTRY_53A5,BRAND_37DB,-6,4161484.046817851
8323,COUNTRY_53A5,BRAND_37DB,-5,3876193.831817918
8324,COUNTRY_53A5,BRAND_37DB,-4,3693593.5332447193
8325,COUNTRY_53A5,BRAND_37DB,-3,4281322.707594613
8326,COUNTRY_53A5,BRAND_37DB,-2,3975066.9453841704
8327,COUNTRY_53A5,BRAND_37DB,-1,3992708.766366741
8328,COUNTRY_53A5,BRAND_C967,-24,2383391.4423116525
8329,COUNTRY_53A5,BRAND_C967,-23,2275856.0794509784
8330,COUNTRY_53A5,BRAND_C967,-22,2553410.7356293504
8331,COUNTRY_53A5,BRAND_C967,-21,2343222.8963546553
8332,COUNTRY_53A5,BRAND_C967,-20,2412073.574667844
8333,COUNTRY_53A5,BRAND_C967,-19,2400507.5396179543
8334,COUNTRY_53A5,BRAND_C967,-18,2457171.197418407
8335,COUNTRY_53A5,BRAND_C967,-17,2286904.40630543
8336,COUNTRY_53A5,BRAND_C967,-16,2466645.175320491
8337,COUNTRY_53A5,BRAND_C967,-15,2644191.424774669
8338,COUNTRY_53A5,BRAND_C967,-14,2389554.0016268287
8339,COUNTRY_53A5,BRAND_C967,-13,2673857.1181477024
8340,COUNTRY_53A5,BRAND_C967,-12,2341518.4235219765
8341,COUNTRY_53A5,BRAND_C967,-11,2263026.175560362
8342,COUNTRY_53A5,BRAND_C967,-10,2537936.837793933
8343,COUNTRY_53A5,BRAND_C967,-9,2342995.3358263127
8344,COUNTRY_53A5,BRAND_C967,-8,2290291.305576021
8345,COUNTRY_53A5,BRAND_C967,-7,2287488.2874253443
8346,COUNTRY_53A5,BRAND_C967,-6,2321600.7537832893
8347,COUNTRY_53A5,BRAND_C967,-5,2212699.559425262
8348,COUNTRY_53A5,BRAND_C967,-4,2333598.0159862335
8349,COUNTRY_53A5,BRAND_C967,-3,2405316.4945775126
8350,COUNTRY_53A5,BRAND_C967,-2,2291784.598820306
8351,COUNTRY_53A5,BRAND_C967,-1,2510810.5865460313
8352,COUNTRY_53A5,BRAND_4920,-24,388143.6188228635
8353,COUNTRY_53A5,BRAND_4920,-23,390775.07505333424
8354,COUNTRY_53A5,BRAND_4920,-22,363146.622132122
8355,COUNTRY_53A5,BRAND_4920,-21,379637.10952763486
8356,COUNTRY_53A5,BRAND_4920,-20,365865.34802805225
8357,COUNTRY_53A5,BRAND_4920,-19,347650.7496496333
8358,COUNTRY_53A5,BRAND_4920,-18,414888.9497958007
8359,COUNTRY_53A5,BRAND_4920,-17,385935.1827611328
8360,COUNTRY_53A5,BRAND_4920,-16,375925.3976305223
8361,COUNTRY_53A5,BRAND_4920,-15,400307.3141749823
